division,2020_03,2020_04,2020_05,2020_06,2020_07,2020_08,2020_09,2020_10,2020_11,2020_12,2021_01,2021_02,2021_03,2021_04,2021_05,2021_06,2021_07,2021_08,2021_09,2021_10,2021_11,2021_12,2022_01,2022_02,2022_03,2022_04,2022_05,2022_06,2022_07,2022_08,2022_09,2022_10,2022_11,2022_12,2023_01,2023_02,2023_03,2023_04,2023_05,2023_06,2023_07,2023_08,2023_09,2023_10,2023_11,2023_12,2024_01,2024_02,2024_03,2024_04,2024_05,2024_06,2024_07,2024_08,2024_09,2024_10,2024_11,2024_12,2025_01,2025_02,2025_03
Kaua‘i::Waiahuakua,17.6548492351542,4.298427311454232,3.465720029014928,2.4225359738968177,12.804510642224411,3.8899156465305116,2.5539406603715555,5.947989716617455,5.425150713582678,6.009145981996392,7.670842048064305,10.714057501845472,24.912404137959317,5.949544911622375,3.14553344406168,4.648577192011155,6.403988014681759,7.426069605068898,4.0076843421916015,3.8146139630495406,2.4531286845369915,9.982691006397637,3.3283024985646326,1.0506309849696522,11.75780609210958,6.4968857652559056,7.496871667896982,2.704356596538714,4.131645623154528,5.784587229330708,2.546121271889354,8.077750779199476,5.909605171423885,7.774052016691273,14.531812612778873,20.43766660515092,9.939853618151247,12.95034653871391,9.975692308480971,8.811788724163387,5.259389161437828,3.2418020653912407,2.755063515009843,6.6630289072752635,13.569884452919949,14.216250922736222,8.984835727321196,5.765698690739829,3.5188484892757543,18.917817523786088,8.280432353182416,4.093651318487534,4.548162024790846,2.8639053785269035,3.2978957769438977,5.097153550996555,4.553184529302001,3.651481247949475,8.224041635908792,4.277042579150263,4.581275759719488
Kaua‘i::Waikaea,17.92588760089354,2.679829429750944,3.7406171610810115,2.241275177103646,8.222953704675042,2.129766313436428,3.1953379065824548,1.727724381101437,9.505093272529805,3.639376268882828,4.86745622161405,6.43321568848271,16.708035846518403,2.5775795057296427,3.658362506710809,3.0303245640288305,3.2176077161960364,3.1454433800570185,2.798408988704243,3.363375452015403,2.421659260993385,10.09663564781675,2.895083445437267,0.710752398342816,3.760514564769333,3.0854708288080372,4.811663462962506,1.3104225900482562,1.9696647092831314,3.127908017179671,2.6639481462740355,4.1117415243255255,2.1828858367992994,6.36277099711821,5.179006969984943,10.86801902321477,6.2491187242366655,8.135498173425814,6.541158952836128,3.5691967316046704,2.7580296370917976,1.479772527684015,1.9384152154863872,3.340928230213142,9.161981956409054,7.079745718195395,3.1751483513008174,2.021878249342804,1.2523798784495102,13.39520262014662,5.873005848431368,1.7915150306691678,1.563659446504826,1.2965762436594428,1.986297463545652,3.2511598321834967,3.5217481310011602,1.6636100024991978,3.8601908068089257,0.9475218602670749,3.11934884327253
Kaua‘i::Waikoko,15.459777351439469,5.723622239480807,4.550234276478685,4.523535901167262,15.055960107037402,3.967670230414924,3.6822125292199805,2.027059540035218,6.626902903158834,4.421902754175382,6.4110102615957185,11.10248115119033,22.087210107037404,4.6117794607567975,4.492308849424828,5.817064901036541,6.68255122627799,8.155773493248647,4.31164148285633,3.799170546644316,2.5194549560546875,11.306164358544539,2.639059231975886,1.0399812413012888,6.339767335906743,6.055369940329725,7.580396396907296,2.1827950064591537,3.4665890190545032,4.963064419002984,2.162550077663632,8.503646249846211,3.8692342202494467,8.122434841366266,12.221597986897146,19.8516040711891,7.711728313776452,10.59721578763226,8.794218048335999,6.484531793068713,5.726759302334523,2.70272502748985,3.151216582050474,5.518943606399176,12.051072008027806,10.61135720080278,6.733919879582924,6.086436594565084,3.3271296944205218,13.952640323188362,7.726660901167262,3.579114778773991,3.887395783672183,2.5790945939191685,3.1902670672559363,6.712693942813423,3.6246400367556597,3.6838342261126664,6.360474233552227,3.901976938322773,5.7895438126691685
Kaua‘i::Waikomo 1.0,19.857444473068178,2.8040593043312687,2.315303998051097,2.2856191494410907,6.748021608040905,2.860435468492737,2.856143804392872,5.645349199437731,6.088877305221716,4.406093891757485,3.794503537286769,5.574305073307872,24.166446738387787,2.9090668174779633,3.1722907782030894,3.2314366823568283,4.5975242492803625,3.8593392106103206,4.242346495894983,4.2659320537124366,2.321010174337205,10.64793146078113,4.767173394255217,0.41307770112761955,2.519002722093727,4.559682438732765,4.588569026444596,1.6219637646867755,2.8453043883217033,3.586434613747606,1.7565482769990255,4.010253616390946,3.5779952306481784,6.590256465541381,4.570152804068055,15.17818390811035,10.637875429822696,8.498352463010047,5.891940719469989,3.613862718201521,3.772022287776795,1.5743581886123588,2.166030522661597,3.169395250319217,8.680302569975696,7.553929097456345,5.507788436229434,2.567106418218882,1.4244860722396144,23.14366998577525,6.7396618541459,2.4601595839260315,2.1730262982885495,1.1804748446968,2.3227178270012656,3.585616445548325,4.529427278760319,1.214704573901502,2.8839263025587756,1.6590881467291472,2.0599429837395418
Kaua‘i::Waikomo 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaua‘i::Waileia,13.872939424795382,4.010193655217183,3.4844836643312274,3.27774876240028,12.656782192162247,3.2471340541468092,3.798272156191722,1.2933245902727415,5.135624012510361,3.086757794288101,4.372126061146654,8.283243191177995,16.21603177288386,2.9028980493841954,3.3481726585163702,4.412166438950477,5.2893238407519165,4.658142418669706,3.4967506430823923,3.3319033619975134,2.08448262220589,9.55742252253419,1.8680583576023755,0.7763392372937604,4.326312511331849,3.973882416694727,6.333158060667479,1.5208625398233528,3.029330364658879,4.59271010056206,2.2217917412680017,6.899261284902093,3.0091343803421573,7.474256468866557,9.814206252590138,15.281705702186075,6.02802173853217,8.90855582877901,9.731269264142147,5.939356096048747,4.802908804522379,2.6744419165878837,2.9677281101067137,4.748652521821902,10.500288962132203,8.693342781936387,4.795931623627228,4.866397002402352,2.474924238499793,10.014911498264608,6.956462330507927,2.8850797296706645,3.4745022789156397,2.1056050104172064,2.8268201174303256,6.3536565648635,3.8520144586290406,3.021230369596327,5.078471026082678,2.4407776865384117,4.90666604071695
Kaua‘i::Wailua,34.90578081209129,5.049101035966903,7.4702013545976245,8.019037560056052,17.71557828973709,6.875744444815161,7.317833102562392,4.772665946550114,19.010355498465234,7.652063801214466,10.16137561724276,12.86257277625784,37.819423128253035,6.149711605832111,8.803449886560792,7.17123273388496,10.402596590150809,8.000182461964501,8.215081993193648,8.08333454974643,4.7435001835046045,22.227524856532764,5.429248548645403,1.2670044124516218,6.3304552999466175,11.199675947551048,10.440048211664221,5.773337927899373,6.019110023521955,8.701162751901775,4.201864709145203,8.907380221540105,7.1138990140798075,9.589645127118644,8.281572697017216,22.86955116442013,11.862425764046446,15.484784757440279,16.88225885826772,12.36242367876685,8.456466660549847,4.450499632990792,6.168174150040038,7.862670263078875,16.912242050914188,12.507990791405312,7.56480736187108,5.468039962298145,2.4772800968403845,25.839758774856538,14.480371263178968,5.733310464767117,5.086511994528227,3.866094813492593,6.087398238355799,11.022423011477379,8.284693839249968,2.649368056018951,5.986064076471374,2.269372247430936,6.358242693180301
Kaua‘i::Waimea,22.552089009897532,4.3028390875272216,3.925895838945635,2.911556902050864,8.341837469128059,2.866809617547807,2.333608014777403,6.969066880808089,7.4800540528869,4.323027948745895,7.145707849133118,11.394190728444139,26.561883717917343,3.8222145720701737,3.4822376450544232,2.999041003386917,4.948933414287565,5.285048135550698,3.904088514301343,3.612900692600811,2.3115171296858,13.043274183962838,5.107552469446803,0.7878849931521358,5.271546802479215,4.7915433888291386,6.197394958285607,2.364026580201241,2.8337080722542223,5.2587549328271805,1.9549765774250798,5.877218744023542,4.814621835433277,8.333620803112591,10.772050431538837,21.557207942700032,13.437275722161786,9.815391063434255,5.313450770950249,4.992054845121051,3.635751969532145,2.123301593413712,2.513794693624906,7.3121991206766435,11.637046997324605,7.485157176993644,12.507427516487315,3.6502654447101794,1.5336542712782477,17.31146780784029,7.0148516912991,2.790136800484492,2.42287445016585,1.5434135703900815,2.924461874566868,5.542200992014938,4.477929389882024,2.2730926808566205,6.545091798397229,4.601492340879694,3.674174169156643
Kaua‘i::Wainiha,28.08602989057214,4.1729611154980395,8.396539400017964,8.805702158992245,17.65828259258705,7.999245321060748,6.00001333231041,5.471007136762372,17.422377885392653,10.454955736729438,14.255032596329453,18.76458133738511,45.207104577707256,8.871402966041437,8.419857493974732,9.040939665915692,13.259134737732404,12.216701268300351,9.536967105213916,8.788729192239753,5.273481941034699,23.371030246100418,5.889321240382025,1.858905913183737,11.870088096164785,11.888429378985661,13.97323082579863,5.796910201977486,7.5225959271429,9.43806299773959,3.7954737040058686,13.41538356823149,10.39664325169905,12.232240426933327,18.233720313388822,33.418511983174156,14.282300679620372,14.830525283674142,12.118985958504238,11.981287751489477,10.408651687075238,5.502731603282837,6.458284019378162,9.858069369180564,21.978727713990597,21.480429103919047,13.361537407188408,9.224721471662527,4.573252332920422,29.340761691266728,14.70993219701506,7.105023871852639,6.935692419388642,5.039230908131493,6.858387239528756,11.72488987979402,10.647011176686327,5.6630298306936915,10.609637436004911,4.837460424089099,8.860174587774319
Kaua‘i::Waiolaa,13.885737141286295,2.1393675316037157,1.4523654847633183,0.7409296261043999,6.796748844657357,1.606628237746832,1.3589626222144902,5.001855084276575,2.7671423484021287,3.6039884071650468,4.791076540008305,7.567433635080894,17.97015332800197,3.4987841628667877,1.395997926006167,2.35256510456716,3.0748676690529653,3.460836936169722,1.9024826410248525,2.1152144905150405,1.5414066765252061,6.171799306794415,2.4928256658118544,0.6749923585906743,8.72274143489327,3.602450813834123,4.233351579801305,1.7668809665469674,2.0876499987024024,3.1288225068820745,1.539639600618618,4.869657801830863,4.047326515978716,5.409801813561147,9.370872918076403,15.163225789708417,8.132234708530698,10.024634533979762,6.465457706000862,6.132188331423782,2.609997846948819,1.3445663452148438,1.3553841658464567,4.443505655123493,8.862703578678643,8.332998921552043,6.158668938584215,4.048695001076526,2.4710835434320404,13.552504411832555,4.700687138114389,2.545005618117926,2.4628295297697775,1.4276767340232068,1.7024984885388472,3.1967274222786974,2.6526035098578986,2.19020633246955,5.474242563322774,3.3020878589059426,3.0090902733990528
Kaua‘i::Waioli,20.697085615802894,5.148235619937556,6.283518519265522,6.708473844714083,18.938893684652125,5.479952042927907,5.942254864786369,2.267211110450013,11.180948572834646,6.31120312701691,8.640477387416096,14.078675616367626,32.509900505840974,6.245478970690268,6.127618957338325,8.155905360542791,9.285279029382341,8.667537383422616,6.682741857735253,5.801230012424164,3.743339155479541,16.97352604233897,3.83468436874758,1.3697537025421134,7.959546588598813,8.809618592277657,10.700675715196205,3.8927663278930553,5.217772681158836,7.316604915612496,3.6410679638085712,11.104976624015748,6.6888593971860075,10.764313000193622,15.743180828062478,25.791170674938687,10.387062633116045,14.34742506171744,13.883161425390474,10.702744308280625,8.034454617513232,4.4486657385520205,5.1395745681796186,7.192149607307668,16.912505697770104,15.146442776235963,8.115957941380534,8.033908791306313,4.3251627898299345,20.251339732315735,11.652197019814121,5.370823358033755,5.715448318704015,3.963749576448948,5.0101715280915196,10.313579046727765,6.530208013989287,5.1112870934918355,7.975544464792824,3.681865321354234,8.403423048841487
Kaua‘i::Waipa,18.028953045908327,5.500139852208416,5.706294502798967,5.872249367266591,16.94919513234674,4.774323367965235,4.607942149931454,2.329762204559635,9.145751541189188,5.9714572421611365,8.171217825066789,13.37926738039581,28.669716456341398,5.906891109436516,5.5628268710673865,7.28240177253234,8.235052771723847,9.287316029466044,5.634436076349832,4.788780598592169,3.250061653059969,14.675260013884984,3.4565925383594633,1.2802872373497258,7.856133614401716,7.577364978425548,9.456569469953951,3.085503937557122,4.370122679977503,6.225766502697905,2.7057070136740724,10.295938807209646,5.607325550675794,9.814343275449945,15.023962306225394,24.13634636002531,9.464471085401435,12.316860203265609,10.7753895265045,8.42836051743532,6.959930179625984,3.445463749099234,4.097970419713161,6.525561715674213,15.004632904773622,14.067006577791057,8.16008457316859,7.4223267562746065,4.067766599365509,18.12403195084013,9.657366208740509,4.573643687605456,4.837280548061376,3.3871683092836053,4.123458948124648,8.330286152585419,5.273815794388007,4.730757379692773,7.678348296672878,4.167144054502953,7.226313965392998
Kaua‘i::Waipake,17.293946229592574,2.7910259246550604,0.2583112043598299,0.14425431890638546,8.773514253593875,0.7799792095113506,1.8616474848524525,0.08774509717900913,0.5563357799011686,0.4559880836518232,1.3603986340399932,7.064857210097161,13.376971890124972,0.2558098564101103,0.0658111803743318,0.10933573256508254,3.244602980748393,0.20426407306772829,1.0781098679725314,2.5809926779328904,0.7170732725926461,7.949727383650583,1.8858216923715958,0.5824476982105126,3.4147832642174745,2.3206658980960593,4.7158670842212675,0.253728453086341,1.8233549898865853,0.1671728260779083,0.2591915250487611,4.175769398342123,0.9300389228197465,6.87390372164632,5.868928988252185,11.27550081720003,6.865816376056491,7.256722147475259,12.146496085566712,3.3682397579101355,2.8865471125975226,1.3829230449279422,1.566121104755111,3.8650464415679404,8.335275218070507,4.872074051415878,4.2414991867505245,2.3107963947256738,1.2953643368940981,12.222510361735175,4.829878974820306,1.7947780325570686,1.5632239740414833,1.3074004714702379,1.6113482304910425,2.346642721614715,3.7174188754018282,1.65336905949758,5.471502688633245,2.018698000851062,3.188677970138337
Kaua‘i::Waipao,16.669852482235452,3.7409361796619938,1.728364836398118,0.5720266888323411,4.7366165738429045,1.2392289301061072,1.1687221303653736,7.5004291098521225,2.535662442085174,1.518086380113309,2.863581514367678,6.509380401382755,15.234813112156713,1.3238989806390435,1.2869405817889379,1.15040984867126,1.7967146464494912,3.1809140640003846,1.5948600966847515,1.3199605661549356,1.086771150914634,7.422581680910314,3.5922661201267525,0.35638890743530344,1.5113882904023432,1.2968571829388325,2.5488984555046095,0.6826517432212647,0.9670136805022086,2.97544021269445,1.080652584561648,3.1641772793835226,1.0889001959501632,5.228989746375072,3.5530670851738044,12.617372047244094,9.159463822738621,5.5784929692001155,3.3984577551853277,1.4598721335161804,1.4216800438412234,0.8666222302909545,0.8571433662017477,4.956027493038218,6.1169736952659886,2.6697982808599,7.768818567553294,1.4066129054037835,0.48033704440836855,10.532643856827347,3.935696163217784,0.9411626251320339,0.9085422118062224,0.28511974846810784,1.2790638465947284,2.0536738029935666,1.5031599964590936,0.8292609783104475,3.188471498703668,3.0280637468191856,1.235541548636451
Kaua‘i::ʻAnini,15.812084215501617,3.87515744048462,3.458214819630516,3.146475468493316,12.964301172251176,3.39986309426868,4.4470818522347475,1.0490281341609784,5.318237228622614,3.115260375361129,4.445969921897128,8.707525920700448,18.04658733643007,2.9400386863245624,3.070908184869427,4.228946290556138,5.388478587208974,3.403341334068572,3.6722130046946697,3.575706855775223,2.128658001871141,10.327268205120944,2.0591435469980315,0.8159060611378024,4.551453110395542,4.259691717590495,6.648513620206198,1.6016887677112248,3.083504253437801,4.725240907175834,2.5928163104359037,6.729768621126721,3.329392434625135,7.995572415099417,9.336062523013087,16.300026907607773,6.472155936667988,9.832700399719595,11.315182352149776,6.350736462994959,4.66281072091146,2.5479396871282503,3.452304439666771,4.841018302483997,11.187776157027136,9.309784455899846,5.095307919510848,5.063606840905228,2.378085413067184,11.3434972986178,7.983243265131989,3.0489644332762142,3.2086232465799016,2.4452269200879457,3.273880004018439,6.47418673083187,4.903320699739421,2.8071262232340115,5.446501988861667,1.995701144546961,5.366571346761174
Kaua‘i::ʻAwaʻawapuhi,11.088142979375448,0.8481691725013422,0.7547545381845026,0.2292037013606165,3.1251436532525054,0.3813180343201951,0.6848943187410523,5.7816736198103085,0.9419189977406944,1.688367162334467,3.064002941571224,4.9652411557131355,11.47351747047244,1.2538088209388423,0.48393556435106483,0.9404803680878668,1.043149102988547,1.4248184935911776,0.7149256253635022,0.7590009597854779,1.0660385535969936,4.591900333303507,3.1536530567734435,0.2623638570863346,5.423020381285792,0.9626225421662492,2.599810699266285,0.7367434436795365,0.7627783238077129,2.539393496666965,0.7103537557461301,2.9512568086748394,2.94569837151038,5.753129613681103,8.215704970472443,12.171441593593416,7.761373422959914,5.219647570687187,4.186112749977631,1.9820508581446852,0.9020747059826861,0.47990702558775505,0.6310551506157168,4.063281529617036,6.63823077912491,4.898440995212956,7.339643124776307,2.40273119435621,1.2055386193069972,8.021427053507518,3.352393661641017,0.8935174634820151,1.1791920535634397,0.7305170713191214,1.0323285353380012,1.9925822843034182,0.9914883700284091,1.5208354887146567,5.668756221479063,3.3525900926091623,1.24387166836301
Kaumuhonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaʻailana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keanauhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keawanui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kooeaukani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lāna‘i::Anapuka,1.555882928512921,1.2624245554764706,0.488890053347365,0.2972999140947029,0.6519826804269276,0.04409784394528154,0.4239417188346358,1.5223958092499867,0.8357213691671511,0.33820511265019754,2.6415112499504576,1.5473793568838186,3.60596386920018,0.5338990218996064,0.15552338715720454,0.11779507767704976,0.12120953713941038,0.3165108448341635,0.48676670854416587,0.47765617207317157,0.47752325135293366,5.430806343470909,0.3148943147063098,0.5519561775641746,0.6762520493207671,0.28815338162181936,0.43990449422082256,0.3897108112172522,0.16774273961932076,0.2690930954404445,1.0108821719517915,1.3591133000350104,0.16874425741202834,2.905443999200708,3.6923550478419123,2.407742118139962,1.4275250563137452,1.6554770277902553,0.7803651305413716,0.35564653025377524,0.31555846674475174,0.12778524225335075,0.3785214411281906,0.45247812991300274,1.8186307771131691,0.7847052291275829,4.887008679087619,1.0636508270152394,0.10424555037809478,0.7714823107131534,0.603944532199572,0.20462665901573152,0.2396435115955121,0.8042857639760478,0.712750124476497,0.8775758816362694,0.6400938718961383,0.1926435706341159,3.8653531231008564,0.6409683554115693,0.9471134483540202
Lāna‘i::Halulu,2.0952877458263934,2.080840269628256,0.6537148413840097,0.2842011108028752,0.6953107255072684,0.048329099751038676,0.27690410094142753,1.668564092311478,0.7379855012113871,0.4532010074386736,3.2357487531231075,1.7525035134956088,4.832242118886281,0.8447438638041339,0.21387225219800501,0.0970155472180686,0.12911042756993868,0.2859565462219867,0.37266724446121674,0.43503959189033165,0.5028491698923001,5.831587035319504,0.4053856741652786,0.6046745905653771,0.9055078184149759,0.4629236379585289,0.5962654913215476,0.37972310815414906,0.16321787842831997,0.2950165146123562,0.8423800916111448,1.350049892820639,0.7006790096437766,3.055464727816475,4.804050457109327,2.5069199301559664,2.039090004637341,2.90975965087447,1.1137548177477665,0.43340927669310264,0.346810926024947,0.12616453858161247,0.3002656674399512,0.47968446118119706,1.948214091365082,1.0830370176928756,7.748691607359176,1.1919010377233494,0.1256797138955794,1.3338926928755301,0.8819712425707905,0.17066694013571324,0.2552643654059093,0.8091300904281498,0.5422287125936932,0.8706477608267718,0.7662048155000758,0.236353448490025,4.795153150552696,0.69230074221116,1.4869030606450637
Lāna‘i::Hauola,3.393616203248032,2.888398374586167,1.1385649214835363,0.4437991601702309,1.1507065922512527,0.11367944213605048,0.4947495784773175,2.125728751901396,0.7905621211189156,0.4304832726098336,3.675572585786507,1.5395839857730853,7.4844938372405165,1.1955620582050823,0.36863041128869906,0.1750248749937086,0.21372392745895222,0.6998234218414461,0.565807345259932,0.6559752762616321,0.493960359391777,5.544501750402649,0.4386001182780065,0.5500078904432489,1.403287807019506,0.6453564260888288,1.032363924369184,0.623200489609431,0.2741690917619229,0.6550401320351646,1.2580665146016017,1.8668367553798317,0.5952970686347978,3.012749837822119,5.134119010603078,2.27202788061471,2.9420000866812814,3.970090064647459,1.9185339259350396,0.5839592094667144,0.5774872983961167,0.286763217846837,0.4399746981534091,0.6957244982272279,1.8949779382158196,0.9888653000850036,8.355045130189692,1.02381131302568,0.21582636358743068,1.8955848819456873,1.5365927825250538,0.23884065883366143,0.4225538140462823,1.9024159261475484,0.9916197026552434,1.2138016522570687,0.6772295351786194,0.22905017413150952,5.385428317376522,0.6518203418597889,2.476191657905333
Lāna‘i::Hawaiʻilānui,2.350989562955446,2.2272430896036095,1.0209015992566148,0.4061171298051059,0.6478709151250795,0.08347673276680259,0.276284334670887,2.1431081251986845,0.6799234616095882,0.47962686663041953,2.7422416606042455,2.109838756143933,5.475700610878124,0.8276133160197707,0.33408260079603674,0.09041510497223004,0.12028072004756199,0.43149816684981296,0.42289646947366977,0.29693637843609394,0.5309935013006186,7.248173249743239,0.4116040551295728,0.6580293716682155,1.0248817350191959,0.4959223011207329,0.9315728406635143,0.4968654251788924,0.12826645398201755,0.6550963886817137,1.3087443155245881,1.4292952415849514,0.6383422427686519,3.306625246062992,4.906762567552697,2.5497799952315745,2.262879716462073,3.739933243950824,1.6628841008919402,0.4089564720202689,0.35225550737883315,0.24290535486944909,0.47858231084098524,0.4483792367538637,2.081495661802465,1.1125571981831075,6.889932374706559,1.3069400366649142,0.07986330942879762,1.3909846139944124,1.3340529354474373,0.2362019950302153,0.23780717158041215,1.4832175200671247,0.5910355340369309,0.856955086053272,0.7803500695013328,0.23443073073640083,4.205033134445151,0.7192989134255637,1.5497788250950628
Lāna‘i::Honopū,1.985284260232741,2.3064467571880223,1.1110389737992623,0.4497338570094399,0.9094377118875765,0.08152680096284573,0.2576445016183613,2.0904691989406863,0.725361253560457,0.4304016399694534,2.495190198615088,2.123986931942456,4.599261407132348,0.8466313564719539,0.35912633501600655,0.0893984574421317,0.16898679873600675,0.4231908700066611,0.37856285018150254,0.2486927757909434,0.5268759739993439,7.336955306012886,0.3932937892706594,0.6416211939461048,0.8624103982740794,0.5216332516540901,1.0057178188752685,0.5501118584653126,0.16324693089233874,0.7324969735339368,1.3935995621507895,1.4100784232581725,0.4287634045300446,3.247298278056152,4.6217492189364116,2.342036957294401,1.7824657904090113,4.2590292224657995,1.8222611200588563,0.34005681721092573,0.5208663922225454,0.2546168704841849,0.4953761439443649,0.4627781373963553,2.0468056394406666,1.009101961730991,5.895831624562555,1.278187533243359,0.053290595665454375,1.5033141997608965,1.441506795626044,0.22037710901149787,0.3341040569169798,1.5757998678343474,0.680934863832717,0.8375052583537144,0.6946842548889486,0.19069167070169588,3.8624736227928897,0.718343691202751,1.4873669022906228
Lāna‘i::Hāʻua,2.9298421711898617,2.816749313168208,0.8496445596093243,0.47430943281915955,1.162138651416781,0.12665260081810303,0.5372938076075228,2.175938284466879,0.7503299593262389,0.41524637833088024,3.561294799266778,1.4943591399421188,6.305774043063281,1.16571637063859,0.2747247805185834,0.19301919538248125,0.21579391081571012,0.7652229254519434,0.5789407891172434,0.6950038807124991,0.46200712094165375,5.302923437161381,0.42145994506474393,0.5396021031613452,1.1820593130327604,0.6284005616274922,0.7699329012745613,0.6431624011515298,0.2902868714952955,0.6638035977118399,1.23222295409345,1.9447526502564472,0.5537163342370693,2.877386239604403,4.936036320252113,2.333929702173481,2.492638568455176,3.6807588052174385,1.370456405933956,0.6229194344050242,0.5685913994211876,0.3076566489352696,0.4490111255321959,0.6780225448867434,1.7718561854931194,0.9110965520705411,8.133265120457994,0.9734045269946905,0.18435771897772116,1.7473528828311242,1.1274416002503522,0.30192407080180417,0.42664636811587986,1.979350143969425,0.9322887978129741,1.2718632224149842,0.6532350317088285,0.2337809621034774,5.211212416135411,0.6358347433043776,1.8329380781915952
Lāna‘i::Kaa,2.889692856451039,2.627206713854917,0.8000488076742859,0.3988051322621304,1.0395918053824973,0.09733582565504455,0.4543065809089148,2.081249950918286,0.6878336943020712,0.3861427147357703,3.4527386451091058,1.3718075208237352,6.209471592812867,1.0846471826441824,0.2592878042902654,0.16136211613191595,0.19302713269863042,0.5856818149468871,0.49180480578693037,0.6619489186971226,0.42784085164299407,4.863180632486597,0.40897923471300945,0.49559841325363335,1.1639435995481866,0.5848197150937395,0.7257279983855389,0.5401352626591557,0.25952012440251193,0.5108398192091431,1.0466981217736955,1.8542237105252137,0.5421456701093672,2.6374032354011354,4.795197550626152,2.1474877688369074,2.4723813105995562,3.4200690383387085,1.293214403977844,0.5342336978359545,0.5084916170886822,0.23603876784611116,0.3815346575797872,0.6433885663493153,1.6414465051856466,0.8535255844977697,8.040311138800469,0.901933242815746,0.18121405889249403,1.6243360062143994,1.0632393751177962,0.25422972917037506,0.38163412474052133,1.5204577287011538,0.7828402986556846,1.2145625935824678,0.6166232852485236,0.21627892998918896,5.054427530522282,0.5825384379351912,1.7880975535056125
Lāna‘i::Kaapahu,1.6040699616547809,1.9927757670010675,0.9511926924609008,0.4655519213458921,0.83214400872871,0.0717260620576063,0.14574262076907013,2.0192798089120245,0.6494336260790032,0.3946332298764948,2.000636851147843,2.039394944879956,3.687464830878827,0.6696120604222422,0.3091314009613377,0.06642484200937022,0.15456635197051016,0.33687198947488517,0.1497412482518167,0.11414251201672068,0.5228527755929683,7.0979504741426,0.3548219131180097,0.5914414750171132,0.6911279939678311,0.4476186909497161,0.8626634941138253,0.4924448554827089,0.1450349989406964,0.6962164128849992,0.9312379929478056,1.1903043446312827,0.4492863161058622,2.8687947650944423,4.223831696297356,2.2264884756470154,1.5126461089657814,3.8940649872182607,1.4049816153721209,0.28426054022187247,0.5120486569021394,0.2375209594668023,0.35810700815440194,0.28347473017065844,2.0722261050597126,0.8661115182618381,5.157532283077828,1.2012246740027923,0.016125482993796215,1.1604823499354147,1.1683711554470322,0.26781470834284066,0.30559220600306686,1.3752421049552932,0.268794360226552,0.6851468262466548,0.7803354971004207,0.181253009316554,3.1831740772396087,0.622305060341027,0.834795440196541
Lāna‘i::Kahua,2.1622833330433604,2.1627188106872532,0.8799363022034652,0.37382266987874146,0.6775155099427677,0.07230068069142873,0.28610259832577745,1.962358964273642,0.7032802133457277,0.4726801080647353,2.940809526531722,1.9584544230444207,5.0541390363609855,0.8418267008172274,0.28854542855142634,0.1025713932198461,0.12577740656027137,0.40264862965904125,0.43824481693576184,0.37455977145553304,0.5261620767530124,6.600665654245871,0.40422234929263107,0.6393309556564662,0.9459742085388001,0.48041721502674384,0.804141961983682,0.47596295447089,0.14702517829728554,0.5011261252514482,1.1132173005481323,1.417055903937671,0.6877981675556418,3.216007319338397,4.819703970479069,2.574006603518784,2.1292138287401574,3.2914754396822556,1.4646150077298576,0.47837986186711273,0.3490150722903245,0.2004904314532298,0.40353948824282854,0.4718320011134972,2.056214882171452,1.113711808455288,7.174257544274769,1.2691620519499458,0.10167525945354132,1.3639042005106843,1.1635429301214244,0.2286008111068858,0.24867467673681534,1.2474015033454626,0.5761736226064782,0.8733731337116242,0.7946085744667807,0.23914279410327025,4.433507275842413,0.708340699171008,1.4693388527665106
